#--it-----t--------dt-------rhomin------rhomax-------umax--------urms--------brms--------bmax--------arms--------amax--------ubm--------ubrms-------divum-------divu2m------Sij2m-------ab_int------jb_int------ub_int-------abm------visc_heatm-
  830    0.835  1.05E-03 9.83796E-01 1.01623E+00 9.21957E-02 2.26036E-02 2.63877E-02 1.00000E-01 4.47000E-04 1.87865E-03 -1.2361E-07 3.62517E-04  4.3883E-11 1.22577E-01 5.10429E+00 -7.0013E-07 -1.4925E-02 -3.0662E-05 -2.8225E-09 2.18153E-06
  835    0.840  1.05E-03 9.83158E-01 1.01587E+00 9.08631E-02 2.25265E-02 2.62989E-02 9.96176E-02 4.46490E-04 1.87715E-03 -1.2359E-07 3.60189E-04 -3.8654E-12 1.21845E-01 5.05740E+00 -6.9666E-07 -1.4820E-02 -3.0657E-05 -2.8086E-09 2.15984E-06
  840    0.846  1.05E-03 9.81749E-01 1.01649E+00 8.90735E-02 2.24500E-02 2.62109E-02 9.92414E-02 4.45983E-04 1.87561E-03 -1.2357E-07 3.57889E-04  1.1369E-13 1.21135E-01 5.01120E+00 -6.9322E-07 -1.4711E-02 -3.0651E-05 -2.7947E-09 2.14048E-06
  845    0.851  1.05E-03 9.84082E-01 1.01626E+00 8.88982E-02 2.23743E-02 2.61237E-02 9.89359E-02 4.45480E-04 1.87397E-03 -1.2354E-07 3.55616E-04 -1.1084E-12 1.20500E-01 4.96572E+00 -6.8980E-07 -1.4600E-02 -3.0644E-05 -2.7809E-09 2.12256E-06
  850    0.856  1.05E-03 9.83427E-01 1.01632E+00 8.81978E-02 2.22992E-02 2.60372E-02 9.86832E-02 4.44981E-04 1.87221E-03 -1.2350E-07 3.53370E-04 -1.2392E-11 1.19874E-01 4.92091E+00 -6.8640E-07 -1.4492E-02 -3.0634E-05 -2.7672E-09 2.10403E-06
  855    0.861  1.05E-03 9.83495E-01 1.01713E+00 8.91759E-02 2.22247E-02 2.59516E-02 9.84008E-02 4.44486E-04 1.87032E-03 -1.2346E-07 3.51150E-04  1.2733E-11 1.19185E-01 4.87674E+00 -6.8301E-07 -1.4385E-02 -3.0623E-05 -2.7535E-09 2.08466E-06
  860    0.867  1.05E-03 9.84033E-01 1.01632E+00 8.94564E-02 2.21510E-02 2.58668E-02 9.80517E-02 4.43995E-04 1.86838E-03 -1.2340E-07 3.48960E-04  2.2965E-11 1.18484E-01 4.83325E+00 -6.7965E-07 -1.4277E-02 -3.0610E-05 -2.7400E-09 2.06463E-06
  865    0.872  1.05E-03 9.82641E-01 1.01722E+00 8.82023E-02 2.20780E-02 2.57828E-02 9.76737E-02 4.43507E-04 1.86645E-03 -1.2334E-07 3.46796E-04 -1.1255E-11 1.17862E-01 4.79043E+00 -6.7631E-07 -1.4169E-02 -3.0595E-05 -2.7265E-09 2.04714E-06
  870    0.877  1.05E-03 9.83715E-01 1.01607E+00 8.59060E-02 2.20055E-02 2.56994E-02 9.74841E-02 4.43023E-04 1.86456E-03 -1.2328E-07 3.44654E-04  1.5802E-11 1.17269E-01 4.74816E+00 -6.7298E-07 -1.4061E-02 -3.0579E-05 -2.7131E-09 2.03037E-06
  875    0.882  1.05E-03 9.83896E-01 1.01638E+00 8.46006E-02 2.19336E-02 2.56167E-02 9.75684E-02 4.42541E-04 1.86270E-03 -1.2321E-07 3.42534E-04  6.9917E-12 1.16634E-01 4.70647E+00 -6.6967E-07 -1.3955E-02 -3.0562E-05 -2.6997E-09 2.01272E-06
  880    0.888  1.05E-03 9.83726E-01 1.01622E+00 8.54637E-02 2.18624E-02 2.55347E-02 9.76193E-02 4.42064E-04 1.86082E-03 -1.2313E-07 3.40437E-04 -2.1160E-11 1.15992E-01 4.66538E+00 -6.6638E-07 -1.3854E-02 -3.0543E-05 -2.6865E-09 1.99492E-06
  885    0.893  1.05E-03 9.82963E-01 1.01665E+00 8.63867E-02 2.17918E-02 2.54537E-02 9.75943E-02 4.41590E-04 1.86033E-03 -1.2305E-07 3.38367E-04 -3.6238E-12 1.15374E-01 4.62496E+00 -6.6311E-07 -1.3756E-02 -3.0523E-05 -2.6733E-09 1.97807E-06
  890    0.898  1.05E-03 9.84718E-01 1.01771E+00 8.68986E-02 2.17219E-02 2.53733E-02 9.74837E-02 4.41120E-04 1.86004E-03 -1.2297E-07 3.36321E-04  1.7025E-11 1.14759E-01 4.58511E+00 -6.5987E-07 -1.3658E-02 -3.0502E-05 -2.6602E-09 1.96101E-06
  895    0.903  1.05E-03 9.84526E-01 1.01633E+00 8.61321E-02 2.16525E-02 2.52935E-02 9.72943E-02 4.40653E-04 1.85988E-03 -1.2288E-07 3.34295E-04 -1.4552E-11 1.14148E-01 4.54575E+00 -6.5664E-07 -1.3557E-02 -3.0480E-05 -2.6472E-09 1.94385E-06
  900    0.909  1.05E-03 9.84781E-01 1.01761E+00 8.58785E-02 2.15836E-02 2.52143E-02 9.70379E-02 4.40188E-04 1.85977E-03 -1.2278E-07 3.32290E-04 -2.1032E-12 1.13567E-01 4.50691E+00 -6.5342E-07 -1.3455E-02 -3.0456E-05 -2.6342E-09 1.92750E-06
  905    0.914  1.05E-03 9.83462E-01 1.01581E+00 8.57853E-02 2.15153E-02 2.51358E-02 9.67309E-02 4.39727E-04 1.85965E-03 -1.2268E-07 3.30310E-04  8.9813E-12 1.13009E-01 4.46865E+00 -6.5023E-07 -1.3352E-02 -3.0431E-05 -2.6214E-09 1.91230E-06
  910    0.919  1.05E-03 9.84390E-01 1.01696E+00 8.41499E-02 2.14476E-02 2.50580E-02 9.63892E-02 4.39270E-04 1.85941E-03 -1.2258E-07 3.28354E-04 -1.3188E-11 1.12415E-01 4.43090E+00 -6.4705E-07 -1.3250E-02 -3.0405E-05 -2.6086E-09 1.89625E-06
  915    0.924  1.05E-03 9.84207E-01 1.01630E+00 8.35320E-02 2.13804E-02 2.49808E-02 9.60309E-02 4.38815E-04 1.85896E-03 -1.2246E-07 3.26421E-04  2.2737E-11 1.11784E-01 4.39362E+00 -6.4390E-07 -1.3149E-02 -3.0377E-05 -2.5958E-09 1.87922E-06
  920    0.930  1.05E-03 9.84455E-01 1.01578E+00 8.39025E-02 2.13137E-02 2.49042E-02 9.56914E-02 4.38363E-04 1.85831E-03 -1.2235E-07 3.24510E-04 -1.6996E-11 1.11211E-01 4.35687E+00 -6.4076E-07 -1.3048E-02 -3.0348E-05 -2.5832E-09 1.86365E-06
  925    0.935  1.05E-03 9.84410E-01 1.01596E+00 8.28717E-02 2.12478E-02 2.48283E-02 9.54269E-02 4.37915E-04 1.85755E-03 -1.2222E-07 3.22623E-04  7.9012E-12 1.10703E-01 4.32069E+00 -6.3766E-07 -1.2947E-02 -3.0317E-05 -2.5707E-09 1.85009E-06
  930    0.940  1.05E-03 9.83476E-01 1.01596E+00 8.34259E-02 2.11824E-02 2.47531E-02 9.52823E-02 4.37470E-04 1.85675E-03 -1.2209E-07 3.20754E-04  3.0866E-11 1.10158E-01 4.28499E+00 -6.3457E-07 -1.2847E-02 -3.0285E-05 -2.5582E-09 1.83562E-06
  935    0.945  1.05E-03 9.84739E-01 1.01555E+00 8.49978E-02 2.11174E-02 2.46786E-02 9.52482E-02 4.37028E-04 1.85596E-03 -1.2196E-07 3.18902E-04  4.7407E-11 1.09573E-01 4.24977E+00 -6.3151E-07 -1.2748E-02 -3.0252E-05 -2.5459E-09 1.81979E-06
  940    0.951  1.05E-03 9.83821E-01 1.01679E+00 8.54554E-02 2.10530E-02 2.46047E-02 9.52378E-02 4.36589E-04 1.85514E-03 -1.2182E-07 3.17066E-04 -1.4779E-12 1.08996E-01 4.21501E+00 -6.2847E-07 -1.2649E-02 -3.0218E-05 -2.5337E-09 1.80408E-06
  945    0.956  1.05E-03 9.84990E-01 1.01630E+00 8.39823E-02 2.09892E-02 2.45313E-02 9.51205E-02 4.36153E-04 1.85563E-03 -1.2168E-07 3.15250E-04 -5.7696E-12 1.08459E-01 4.18074E+00 -6.2546E-07 -1.2550E-02 -3.0184E-05 -2.5215E-09 1.78934E-06
  950    0.961  1.05E-03 9.84690E-01 1.01747E+00 8.30632E-02 2.09259E-02 2.44585E-02 9.48137E-02 4.35719E-04 1.85678E-03 -1.2154E-07 3.13454E-04 -1.1966E-11 1.07967E-01 4.14692E+00 -6.2246E-07 -1.2452E-02 -3.0149E-05 -2.5094E-09 1.77634E-06
  955    0.966  1.05E-03 9.84176E-01 1.01690E+00 8.12565E-02 2.08629E-02 2.43863E-02 9.43668E-02 4.35289E-04 1.85800E-03 -1.2140E-07 3.11679E-04 -2.3704E-11 1.07442E-01 4.11349E+00 -6.1949E-07 -1.2353E-02 -3.0113E-05 -2.4974E-09 1.76298E-06
  960    0.972  1.05E-03 9.84954E-01 1.01673E+00 8.06518E-02 2.08004E-02 2.43145E-02 9.39364E-02 4.34860E-04 1.85926E-03 -1.2125E-07 3.09923E-04  8.6686E-13 1.06865E-01 4.08044E+00 -6.1654E-07 -1.2254E-02 -3.0075E-05 -2.4855E-09 1.74792E-06
  965    0.977  1.05E-03 9.84055E-01 1.01565E+00 7.99199E-02 2.07384E-02 2.42433E-02 9.36545E-02 4.34435E-04 1.86051E-03 -1.2109E-07 3.08190E-04  1.1966E-11 1.06335E-01 4.04784E+00 -6.1361E-07 -1.2155E-02 -3.0037E-05 -2.4737E-09 1.73388E-06
  970    0.982  1.05E-03 9.84731E-01 1.01614E+00 7.92187E-02 2.06770E-02 2.41727E-02 9.35085E-02 4.34012E-04 1.86169E-03 -1.2093E-07 3.06478E-04 -3.0809E-11 1.05862E-01 4.01573E+00 -6.1071E-07 -1.2055E-02 -2.9997E-05 -2.4621E-09 1.72096E-06
  975    0.988  1.05E-03 9.84517E-01 1.01635E+00 8.03622E-02 2.06160E-02 2.41027E-02 9.33524E-02 4.33592E-04 1.86274E-03 -1.2077E-07 3.04781E-04 -1.1255E-11 1.05356E-01 3.98400E+00 -6.0784E-07 -1.1955E-02 -2.9956E-05 -2.4505E-09 1.70755E-06
  980    0.993  1.05E-03 9.84391E-01 1.01553E+00 8.14013E-02 2.05555E-02 2.40332E-02 9.30451E-02 4.33175E-04 1.86369E-03 -1.2060E-07 3.03098E-04 -1.5064E-11 1.04815E-01 3.95264E+00 -6.0499E-07 -1.1854E-02 -2.9914E-05 -2.4390E-09 1.69350E-06
  985    0.998  1.05E-03 9.84076E-01 1.01568E+00 8.15939E-02 2.04955E-02 2.39644E-02 9.25768E-02 4.32761E-04 1.86463E-03 -1.2043E-07 3.01432E-04  3.2088E-11 1.04314E-01 3.92174E+00 -6.0217E-07 -1.1753E-02 -2.9872E-05 -2.4276E-09 1.68050E-06
